TimeStamp, Frame, Person_02_Happy, Person_02_MouthOpen, Person_03_Happy, Person_03_MouthOpen, Person_05_Happy, Person_05_MouthOpen, Person_06_Happy, Person_06_MouthOpen, Person_07_Happy, Person_07_MouthOpen, Person_08_Happy, Person_08_MouthOpen, Person_09_Happy, Person_09_MouthOpen, Person_10_Happy, Person_10_MouthOpen, Person_11_Happy, Person_11_MouthOpen, Person_12_Happy, Person_12_MouthOpen, Person_14_Happy, Person_14_MouthOpen, Person_15_Happy, Person_15_MouthOpen
435.720922, 3884, 81.111, 54.667, 100.000, 14.667, None, None, 100.000, 70.667, 80.000, 0.000, 72.778, 46.667, -10, -10, None, None, 99.444, 0.000, 62.778, 0.000, None, None, None, None
435.837929, 3885, 75.000, 30.667, 86.389, 0.000, None, None, 100.000, 54.667, 80.000, 0.000, 72.778, 8.000, -10, -10, None, None, 100.000, 1.333, 53.056, 0.000, None, None, None, None
435.951935, 3886, 80.000, 93.333, 56.667, 0.000, None, None, 100.000, 38.667, 80.000, 0.000, 61.111, 0.000, -10, -10, 100.000, 33.333, 99.722, 1.333, 48.889, 0.000, None, None, 54.444, 96.000
436.084943, 3887, 95.000, 64.000, 39.444, 0.000, None, None, 100.000, 57.333, 87.222, 4.000, 49.444, 0.000, -10, -10, 100.000, 38.667, 99.722, 1.333, 30.833, 0.000, None, None, 54.444, 50.667
436.20895, 3888, 89.722, 10.667, 20.000, 13.333, None, None, 100.000, 80.000, 100.000, 0.000, 32.778, 0.000, -10, -10, 100.000, 9.333, 99.722, 0.000, 21.111, 0.000, None, None, 68.148, 61.333
436.320956, 3889, 89.722, 42.667, 26.944, 0.000, None, None, 100.000, 80.000, 100.000, 0.000, 17.500, 0.000, -10, -10, 100.000, 0.000, 93.611, 0.000, 21.111, 0.000, None, None, 68.148, 25.333
436.439963, 3890, 81.389, 32.000, 22.778, 0.000, None, None, 100.000, 62.667, 100.000, 0.000, 17.500, 0.000, -10, -10, 100.000, 48.000, 100.000, 0.000, 31.944, 0.000, None, None, 68.148, 49.333
436.56297, 3891, 70.833, 0.000, 22.778, 0.000, None, None, 100.000, 96.000, 100.000, 0.000, 11.944, 0.000, -10, -10, 100.000, 8.000, 100.000, 0.000, 31.944, 0.000, None, None, 62.778, 88.000
436.649975, 3892, 70.833, 0.000, 27.778, 0.000, None, None, 100.000, 76.000, 100.000, 0.000, 11.944, 0.000, None, None, 100.000, 8.000, 100.000, 22.000, 50.556, 0.000, None, None, 50.000, 70.000
436.747981, 3893, 70.833, 3.333, 37.778, 0.000, None, None, 100.000, 46.000, 86.667, 0.000, 6.389, 0.000, None, None, 100.000, 28.667, 96.389, 42.000, 56.111, 0.000, None, None, 50.000, 60.667
436.831986, 3894, 70.833, 17.333, 37.778, 0.000, None, None, 100.000, 34.000, 71.111, 9.333, 6.389, 0.000, None, None, 100.000, 46.000, 96.389, 14.000, 56.111, 0.000, None, None, 50.000, 80.667
436.920991, 3895, 77.778, 32.667, 47.556, 0.000, None, None, 100.000, 34.000, 62.667, 16.667, 0.667, 0.667, None, None, 100.000, 36.000, 90.889, 0.000, 65.778, 0.000, None, None, 55.778, 94.667
437.046998, 3896, 83.556, 0.000, 53.333, 0.000, None, None, 100.000, 54.667, 62.667, 0.000, 0.667, 16.000, None, None, 100.000, 76.000, 84.667, 14.667, 65.778, 0.000, None, None, 61.778, 38.667
437.126003, 3897, 79.333, 9.333, 66.222, 0.000, None, None, 100.000, 74.000, 51.778, 0.000, 0.667, 0.000, None, None, 100.000, 52.667, 78.222, 0.000, 49.111, 0.000, None, None, 67.556, 31.333
437.223008, 3898, 71.111, 28.000, 44.667, 0.000, None, None, 100.000, 74.000, 44.444, 0.000, 0.667, 0.000, None, None, 100.000, 18.000, 69.333, 0.000, 44.444, 0.000, None, None, 74.889, 31.333
437.309013, 3899, 76.222, 61.333, 44.667, 0.000, None, None, 100.000, 66.000, 44.444, 0.000, 0.000, 0.000, None, None, 100.000, 18.000, 53.556, 13.333, 44.444, 0.000, None, None, 83.111, 31.333
437.398018, 3900, 66.889, 53.333, 44.667, 0.000, None, None, 100.000, 59.333, 31.556, 0.000, 0.000, 0.000, None, None, 100.000, 28.667, 53.556, 13.333, 32.444, 0.000, None, None, 75.556, 20.000
437.493024, 3901, 60.667, 22.000, 40.222, 0.000, None, None, 100.000, 42.000, 25.778, 0.000, 0.000, 2.667, None, None, 100.000, 20.000, 46.000, 0.000, 32.444, 0.000, None, None, 75.556, 52.000
437.623031, 3902, 60.667, 0.000, 25.556, 0.000, None, None, 100.000, 54.667, 25.778, 24.000, 0.000, 0.000, None, None, 100.000, 20.000, 46.000, 0.000, 50.889, 16.000, None, None, 75.556, 44.000
437.716036, 3903, 72.500, 14.000, 36.944, 0.000, None, None, 100.000, 54.667, 25.778, 24.000, 1.944, 0.000, None, None, 100.000, 33.333, 50.278, 0.000, 50.889, 0.000, None, None, 61.389, 44.000
437.841043, 3904, 72.500, 26.667, 36.944, 0.000, None, None, 100.000, 33.333, 25.778, 0.000, 1.944, 5.333, None, None, 100.000, 33.333, 50.278, 14.667, 58.333, 0.000, None, None, 61.389, 13.333
437.926048, 3905, 72.500, 16.667, 43.056, 0.000, None, None, 100.000, 46.667, 18.611, 2.000, 1.944, 5.333, None, None, 100.000, 33.333, 41.389, 14.667, 48.333, 0.000, None, None, 61.389, 27.333
438.059056, 3906, 72.500, 1.333, 50.833, 0.000, None, None, 100.000, 65.333, 22.778, 60.000, 1.944, 0.000, None, None, 100.000, 76.000, 41.389, 0.000, 35.556, 0.000, None, None, 55.556, 8.000
438.164062, 3907, 83.611, 40.000, 50.833, 0.000, None, None, 100.000, 46.667, 10.833, 8.000, 1.944, 0.000, 55.556, 46.667, 88.611, 38.667, 41.389, 0.000, 46.389, 0.000, None, None, 55.556, 0.000
438.252067, 3908, 83.611, 16.000, 40.556, 0.000, None, None, 100.000, 46.667, 10.833, 0.000, 0.000, 0.000, 45.000, 24.000, 73.889, 19.333, 32.500, 0.000, 54.722, 0.000, None, None, 55.556, 0.000
438.376074, 3909, 83.611, 26.667, 40.556, 0.000, None, None, 100.000, 25.333, 22.222, 0.000, 0.556, 0.000, 45.000, 0.000, 68.333, 10.667, 47.500, 26.667, 73.056, 8.000, None, None, 55.556, 0.000
438.461079, 3910, 83.611, 32.667, 51.111, 0.000, None, None, 100.000, 33.333, 22.222, 0.000, 0.000, 0.000, 45.000, 0.000, 68.333, 0.000, 47.500, 11.333, 64.722, 0.000, None, None, 55.556, 12.000
438.541083, 3911, 90.667, 45.333, 45.111, 0.000, None, None, 100.000, 40.667, 26.222, 0.000, 0.000, 0.000, 45.000, 0.000, 61.333, 18.667, 41.778, 25.333, 56.222, 0.000, None, None, 51.333, 27.333
438.626088, 3912, 90.667, 45.333, 38.000, 0.000, None, None, 100.000, 35.333, 35.778, 0.000, 0.000, 0.000, 40.889, 0.000, 53.111, 24.000, 41.778, 17.333, 41.333, 0.000, None, None, 46.889, 12.667
438.723094, 3913, 90.667, 16.000, 42.000, 0.000, None, None, 100.000, 8.667, 35.778, 0.000, 0.000, 0.000, 40.889, 0.000, 57.333, 0.000, 46.889, 0.000, 23.111, 0.000, None, None, 46.889, 12.667
438.847101, 3914, 90.667, 0.000, 48.222, 0.000, None, None, 100.000, 8.667, 28.444, 0.000, 0.000, 0.000, 40.889, 0.000, 57.333, 49.333, 46.889, 8.000, 23.111, 0.000, None, None, 46.889, 0.000
438.960107, 3915, 78.611, 2.667, 48.222, 0.000, None, None, 100.000, 0.000, 17.778, 0.000, 0.000, 0.000, 32.500, 0.000, 62.500, 36.000, 46.889, 14.667, 38.056, 0.000, None, None, 46.889, 0.000
439.071114, 3916, 62.222, 0.000, 62.778, 0.000, None, None, 100.000, 0.000, 7.222, 0.000, 0.000, 0.000, 16.111, 0.000, 71.944, 21.333, 53.611, 0.000, 53.611, 13.333, None, None, 46.889, 0.000
439.17712, 3917, 53.889, 2.667, 62.778, 0.000, None, None, 100.000, 44.000, 7.222, 0.000, 0.000, 0.000, 16.111, 0.000, 71.944, 0.000, 53.611, 0.000, 63.611, 13.333, None, None, 37.778, 22.667
439.296127, 3918, 58.611, 0.000, 62.778, 0.000, None, None, 100.000, 0.000, 18.333, 0.000, 0.000, 0.000, 16.111, 5.333, 65.278, 62.667, 53.611, 20.000, 63.611, 0.000, None, None, 31.944, 28.000
439.404133, 3919, 58.611, 0.000, 62.778, 0.000, None, None, 100.000, 0.000, 13.056, 0.000, 0.000, 0.000, 11.111, 0.000, 73.611, 37.333, 57.778, 1.333, 63.611, 0.000, None, None, 31.944, 0.000
439.515139, 3920, 58.611, 0.000, 62.778, 0.000, None, None, 100.000, 0.000, 13.056, 8.000, 0.000, 0.000, 11.111, 0.000, 73.611, 25.333, 57.778, 0.000, 69.167, 0.000, None, None, 39.722, 0.000
439.620145, 3921, 58.611, 0.000, 62.778, 0.000, None, None, 86.944, 0.000, 13.056, 61.333, 0.000, 20.000, 3.889, 0.000, 67.500, 0.000, 66.111, 45.333, 63.333, 0.000, None, None, 47.222, 2.667
439.731152, 3922, 51.111, 0.000, 51.389, 0.000, None, None, 86.944, 0.000, 2.778, 0.000, 0.000, 0.000, 0.000, 0.000, 67.500, 26.667, 66.111, 0.000, 63.333, 20.000, None, None, 40.556, 21.333
439.848158, 3923, 51.111, 10.667, 60.833, 0.000, None, None, 86.944, 0.000, 7.778, 58.667, 0.000, 0.000, 0.000, 0.000, 55.278, 50.667, 57.778, 0.000, 54.444, 0.000, None, None, 32.500, 0.000
439.966165, 3924, 38.333, 0.000, 55.833, 0.000, None, None, 81.944, 0.000, 1.111, 33.333, 0.000, 0.000, 8.611, 0.000, 55.278, 12.000, 48.056, 9.333, 43.611, 0.000, None, None, 24.722, 0.000
440.086172, 3925, 38.333, 0.000, 61.111, 20.000, None, None, 81.944, 0.000, 0.000, 17.333, 0.000, 0.000, 15.556, 0.000, 55.278, 30.667, 36.389, 0.000, 43.611, 0.000, None, None, 18.056, 0.000
440.197178, 3926, 28.611, 0.000, 66.111, 0.000, None, None, 81.944, 0.000, 0.000, 0.000, 0.000, 0.000, 20.000, 0.000, 61.389, 37.333, 31.389, 0.000, 38.889, 0.000, None, None, 27.500, 0.000
440.315185, 3927, 36.111, 0.000, 49.444, 0.000, None, None, 93.056, 0.000, 0.000, 0.000, 0.000, 0.000, 15.833, 0.000, 56.389, 0.000, 36.111, 0.000, 38.889, 0.000, None, None, 27.500, 0.000
440.437192, 3928, 46.667, 0.000, 56.944, 0.000, None, None, 100.000, 0.000, 3.056, 0.000, 0.000, 0.000, 3.333, 0.000, 49.444, 36.000, 36.111, 18.667, 38.889, 26.667, None, None, 34.722, 1.333
